simulation,opt_N,opt_f,opt_t,opt_x,opt_g1,opt_g2,opt_g3,n_feasible
8919,11000.0,50.0,10.0,0.30000000000000004,2117483.928490334,0.6001715643869562,0.9672787699643749,10857
8920,11000.0,50.0,9.0,0.30000000000000004,2105173.7556498377,0.6001420817758156,0.9672309538143881,11278
8921,11000.0,50.0,3.0,0.0,2125668.859084702,0.60743744484219,0.9437791388750735,14364
8922,12000.0,50.0,10.0,0.8,2636756.122884033,0.600040988477474,0.9981136622086094,10866
8923,11000.0,50.0,8.0,0.30000000000000004,2873094.0275280597,0.6001204174623436,0.9680158186780959,11446
8924,11000.0,45.0,9.0,0.30000000000000004,1966519.379491941,0.6001113299219603,0.9612127501514924,11634
8925,11000.0,45.0,7.0,0.30000000000000004,2800915.23266907,0.6000825685051534,0.967309808310205,12624
8926,11000.0,50.0,11.0,0.30000000000000004,2097673.125558511,0.6001433460779297,0.9667767349596699,10689
8927,11000.0,50.0,7.0,0.0,2163403.139938765,0.6087953986691615,0.9401947168641549,11754
8928,11000.0,50.0,7.0,0.30000000000000004,2396815.914986774,0.6001233079582127,0.9684700702991753,11779
8929,11000.0,50.0,8.0,0.0,2146051.6619289992,0.6158068927979803,0.9441028285175033,11934
8930,11000.0,50.0,9.0,0.0,2882402.609989915,0.6013710033233659,0.9446785330916749,10944
8931,11000.0,50.0,11.0,0.30000000000000004,2273856.972687303,0.6001467554235927,0.9662575302249661,10774
8932,11000.0,50.0,10.0,0.1,2850753.8474345407,0.6001828320167423,0.9536428282002294,11105
8933,12000.0,50.0,10.0,0.4,2986725.9738726737,0.6000752615465107,0.9727895310728205,11159
8934,11000.0,50.0,5.0,0.0,2055915.3515160787,0.6148029162165957,0.9427263630910993,12644
8935,11000.0,50.0,4.0,0.0,1996494.915205021,0.6098038191065681,0.9455967502906152,13284
8936,11000.0,50.0,7.0,0.0,2760900.0343518853,0.6057819753271133,0.9405187965015891,11934
8937,11000.0,50.0,11.0,0.30000000000000004,2340696.2466093046,0.600138537447071,0.9662288203711146,10775
8938,11000.0,50.0,9.0,0.30000000000000004,2109141.3380457098,0.6001184830490155,0.9677318797830352,11445
8939,11000.0,50.0,15.0,0.30000000000000004,2262693.790265361,0.6001767065503433,0.965563225277883,10098
8940,11000.0,50.0,10.0,0.0,2899672.562103103,0.6033530639247284,0.9468917865435252,10814
8941,11000.0,50.0,8.0,0.30000000000000004,2483850.714656421,0.6001019140820845,0.9678468381790563,11613
8942,11000.0,50.0,7.0,0.0,2533288.362162385,0.6047970804058043,0.9451607498569018,12024
8943,11000.0,50.0,6.0,0.0,2472972.724291993,0.6197875093823779,0.946609986006392,12204
8944,11000.0,50.0,9.0,0.30000000000000004,2926578.1379956757,0.6001587157280941,0.9678695614888453,11109
8945,11000.0,50.0,10.0,0.30000000000000004,2217050.5631023794,0.6001363537181912,0.9678012017878218,11022
8946,11000.0,50.0,11.0,0.0,2573205.570015896,0.6010988401081245,0.9471555133947424,10314
8947,11000.0,50.0,14.0,0.30000000000000004,3139440.8727447707,0.6002138608544197,0.9643557996595277,10188
8948,11000.0,50.0,7.0,0.30000000000000004,2928787.712063499,0.6001115944422457,0.9643802191908307,11724
8949,11000.0,45.0,8.0,0.0,2538509.3970858,0.6055306961031526,0.9419373299665651,12474
8950,11000.0,50.0,7.0,0.0,2466303.164014414,0.6130127095865857,0.9495607228658806,11934
8951,11000.0,50.0,5.0,0.0,2175665.0494147795,0.6041516132568334,0.9519218765273658,12924
8952,11000.0,50.0,6.0,0.0,2143127.8885100707,0.617090828061791,0.9482821184744342,12114
8953,11000.0,50.0,8.0,0.30000000000000004,2706123.356671877,0.6001215529474793,0.9684763568853937,11670
8954,11000.0,45.0,8.0,0.0,2755578.1736261453,0.6072961379247258,0.9430855429635837,12474
8955,11000.0,50.0,11.0,0.30000000000000004,2811743.6901700753,0.6001698144574126,0.9664420566686374,10690
8956,11000.0,50.0,7.0,0.0,2710572.9597632866,0.6094675234700395,0.9494544443605857,11934
8957,11000.0,50.0,7.0,0.0,1905752.5202215668,0.6221058302541825,0.9438835771241816,12204
8958,11000.0,50.0,14.0,0.30000000000000004,2314220.5668993923,0.6002004025501154,0.9644214098794327,10186
8959,11000.0,50.0,14.0,0.30000000000000004,2396604.100230527,0.6001999481809848,0.9645007213203063,10186
8960,11000.0,50.0,7.0,0.0,2893473.5087937615,0.6030538891186958,0.9427419113061415,12294
8961,11000.0,50.0,6.0,0.0,2403776.84341703,0.6078288150018012,0.9434371657089281,12654
8962,11000.0,50.0,7.0,0.0,2710746.9917535046,0.6035924002533128,0.9444575205643857,12114
8963,11000.0,45.0,13.0,0.0,3042865.76846064,0.6022189077650905,0.9440355434336265,10224
8964,11000.0,50.0,4.0,0.0,2297030.3004738656,0.602387039744638,0.9478789970006827,13284
8965,11000.0,50.0,6.0,0.0,2845336.491716361,0.6033536105275737,0.9437226322207797,12564
8966,11000.0,50.0,9.0,0.30000000000000004,2744792.375475546,0.6001081491594281,0.967519853456859,11110
8967,11000.0,50.0,5.0,0.6000000000000001,2575028.742922947,0.600119205701791,0.9859530410357975,12684
8968,11000.0,50.0,12.0,0.0,2209772.291895384,0.6001775708022561,0.9497364241344076,10590
8969,11000.0,50.0,9.0,0.0,2945061.1089861356,0.6103084958541998,0.9485595919207598,11034
8970,11000.0,50.0,11.0,0.0,1968469.2730093165,0.6232056433027608,0.9493150494673971,10674
8971,11000.0,50.0,12.0,0.30000000000000004,3047948.0791055514,0.6001479104726761,0.9658950505715745,10435
8972,11000.0,50.0,7.0,0.0,2461313.275477067,0.6208384227925985,0.9476949041283025,11794
8973,11000.0,50.0,8.0,0.30000000000000004,2470980.1940291272,0.6001155560909454,0.9682591861908822,11445
8974,11000.0,50.0,13.0,0.30000000000000004,2660458.4506413518,0.6001716994974143,0.9648167643062457,10358
8975,11000.0,50.0,15.0,0.30000000000000004,2745213.091608731,0.600225854878119,0.9619092683283007,10102
8976,11000.0,50.0,10.0,0.0,2660079.8854205757,0.6080088913876578,0.9437534801631369,10764
8977,11000.0,50.0,8.0,0.0,2247362.481994101,0.6238251787990194,0.9409567096428946,12204
8978,11000.0,50.0,11.0,0.30000000000000004,2703363.8390619485,0.6001427914708152,0.9659045163085369,10774
8979,11000.0,50.0,4.0,0.4,2115594.5432071174,0.6001687142749452,0.9716598712407589,12794
8980,11000.0,50.0,7.0,0.30000000000000004,2713222.50161229,0.600115163147233,0.9683623320149439,11782
8981,11000.0,50.0,12.0,0.30000000000000004,2159466.9284554655,0.6001912656774324,0.9672388537363531,10518
8982,11000.0,50.0,6.0,0.0,2664305.7753409236,0.6087805869318531,0.9460195139265533,12204
8983,11000.0,50.0,11.0,0.0,2613302.540286363,0.6039316290272616,0.945935165976715,10314
8984,11000.0,50.0,12.0,0.0,2032353.8426868585,0.6007029484896083,0.9496271974527918,10600
8985,11000.0,50.0,7.0,0.4,2333404.374520231,0.6000741967657458,0.9721569428880461,11984
8986,11000.0,50.0,13.0,0.30000000000000004,2398383.625347047,0.6001920629814903,0.964812352653493,10354
8987,11000.0,50.0,9.0,0.30000000000000004,2981843.245150394,0.6001123069462823,0.9660361925490861,11283
8988,11000.0,45.0,8.0,0.0,2397229.887561827,0.6001928250660625,0.9481456463781245,12154
8989,12000.0,50.0,11.0,0.7000000000000001,2756264.976993746,0.6000013761238734,0.991782913488702,10960
8990,11000.0,50.0,8.0,0.0,2084423.812620451,0.6020824211945818,0.9474918425471378,11304
8991,11000.0,50.0,10.0,0.30000000000000004,2958355.2659306275,0.600124449125383,0.9673061188931447,10941
8992,11000.0,50.0,14.0,0.30000000000000004,2647755.074821763,0.6001896084923977,0.9649934677147347,10187
8993,11000.0,50.0,10.0,0.0,2275216.4511244902,0.6065797740345419,0.9483118685245642,10584
8994,11000.0,50.0,14.0,0.30000000000000004,2447369.171961221,0.6001717879815445,0.966686723737545,10182
8995,11000.0,50.0,10.0,0.0,2380375.135574681,0.6212776847541668,0.9500551079707368,10944
8996,11000.0,50.0,14.0,0.2,2572100.8668439547,0.6000174681836762,0.9575973070657029,10253
8997,11000.0,50.0,12.0,0.30000000000000004,3055802.197203944,0.6001544332918832,0.9649024278556242,10442
8998,11000.0,45.0,7.0,0.1,2437700.8039863394,0.6001075613380313,0.9486908238999462,12734
8999,11000.0,50.0,8.0,0.0,2645355.1024940987,0.6010609069028049,0.944987053032103,11304
9000,11000.0,50.0,10.0,0.0,2627797.716901175,0.62285864181963,0.9440239441178552,11164
9001,11000.0,50.0,10.0,0.30000000000000004,2487827.833120688,0.6001689011836008,0.9660523911783903,10859
9002,11000.0,50.0,14.0,0.30000000000000004,2235402.785631325,0.6001932627959099,0.9666759261182195,10182
9003,11000.0,50.0,8.0,0.30000000000000004,2532316.539945377,0.6001015119167656,0.9676354957082725,11531
9004,11000.0,50.0,9.0,0.30000000000000004,3048435.775049625,0.6001112875853792,0.9663473714193784,11114
9005,11000.0,50.0,11.0,0.30000000000000004,2331678.4668721347,0.600156313445134,0.967466116638402,10686
9006,11000.0,50.0,8.0,0.0,2366670.106364744,0.6134167529320153,0.9461943861735793,11484
9007,11000.0,50.0,4.0,0.0,2446093.6034142966,0.6005950295333704,0.9470902743752726,12834
9008,11000.0,50.0,8.0,0.0,2695458.3997726063,0.6117501446434721,0.9378654122851398,11664
9009,11000.0,50.0,6.0,0.0,2038908.719174388,0.613492900672965,0.9494332312280819,12544
9010,11000.0,50.0,9.0,0.30000000000000004,2280091.600914812,0.600143745398388,0.9670512850033613,10914
9011,11000.0,50.0,13.0,0.30000000000000004,2847514.9812652953,0.600163940108567,0.9651678088547911,10297
9012,11000.0,50.0,11.0,0.30000000000000004,2342014.1399330655,0.6001289148514147,0.9658967920524009,10775
9013,11000.0,50.0,11.0,0.30000000000000004,2221932.3016324285,0.600153259426803,0.9667213357168305,10603
9014,11000.0,50.0,8.0,0.0,2128808.0565059343,0.6097522529536652,0.9387176355066509,11664
9015,11000.0,50.0,12.0,0.30000000000000004,2615544.9393400713,0.6001831328378853,0.9671199959516918,10434
9016,11000.0,50.0,13.0,0.30000000000000004,2716148.4149152893,0.6001588537780399,0.9657861640842048,10353
9017,11000.0,50.0,7.0,0.30000000000000004,2673625.4645859455,0.6001264497994997,0.9686684684076219,12288
9018,11000.0,45.0,9.0,0.0,2744813.487827312,0.6033142730242911,0.9458249700033508,11754
9019,11000.0,50.0,11.0,0.30000000000000004,2727645.3526186543,0.600136129321799,0.9664192305764959,10735
9020,11000.0,50.0,10.0,0.0,2807210.1849676818,0.610412021875545,0.9480194202095665,11034
9021,11000.0,50.0,12.0,0.30000000000000004,2102613.13152716,0.6001575177935708,0.966969741570938,10517
9022,11000.0,50.0,11.0,0.0,2651618.040494463,0.6121952686647658,0.9468898858568671,10584
9023,11000.0,50.0,9.0,0.30000000000000004,2303500.706439748,0.6001413657957391,0.9675887394100058,11106
9024,11000.0,50.0,9.0,0.0,2751558.216278014,0.6126685844592032,0.9444542392238011,11214
9025,11000.0,50.0,5.0,0.0,2238178.301320162,0.615874880989106,0.9464642803133917,13284
9026,11000.0,50.0,12.0,0.30000000000000004,2434028.885639939,0.6001384479842704,0.9669961981445231,10434
9027,11000.0,50.0,4.0,0.0,2476645.997993304,0.6041153834775218,0.9442959716582091,12924
9028,11000.0,45.0,6.0,0.0,2675140.1665799282,0.6000206849667726,0.9472211712382222,13374
9029,11000.0,50.0,12.0,0.30000000000000004,2683735.414042115,0.6001420554264911,0.9657255490561949,10522
9030,11000.0,50.0,9.0,0.7000000000000001,2675125.5457245586,0.6000138648826594,0.9905683912116693,11044
9031,11000.0,50.0,6.0,0.30000000000000004,2039761.2523036646,0.6001142261611385,0.9690901639321284,12200
9032,11000.0,50.0,8.0,0.0,2756071.372891719,0.6089611778455929,0.9449982506507506,11574
9033,11000.0,50.0,13.0,0.0,2354546.3905399498,0.6022806132125664,0.9460652507798171,10439
9034,11000.0,50.0,8.0,0.0,1997198.3792380618,0.6001992596897259,0.9433405259260131,11304
9035,11000.0,50.0,6.0,0.0,2454295.6731561287,0.6106729252022498,0.940159306154838,13014
9036,11000.0,50.0,9.0,0.30000000000000004,3158451.975241918,0.6000003059938663,0.9661467298791077,11296
9037,11000.0,50.0,11.0,0.0,2898651.1587039893,0.6012802135215027,0.9470523209319022,10859
9038,11000.0,50.0,12.0,0.30000000000000004,2528043.780946274,0.6001648515058431,0.9663274931683109,10437
9039,11000.0,50.0,10.0,0.30000000000000004,2753780.2846381525,0.6001499612588719,0.967685612482332,10938
9040,11000.0,50.0,7.0,0.8,2491700.7318214206,0.6002468889039395,0.9947320736916583,12394
9041,11000.0,50.0,6.0,0.0,2952915.8611840103,0.6032594294651809,0.9477569543430775,11914
9042,11000.0,50.0,13.0,0.0,2710677.97705958,0.6008201981650578,0.9453596780622118,10438
9043,11000.0,50.0,5.0,0.0,1985102.7971112344,0.6132290746681706,0.9410268096675218,13464
9044,11000.0,50.0,4.0,0.0,2745685.5147209037,0.6056640090476451,0.9454346460222349,13284
9045,11000.0,50.0,6.0,0.0,2647141.1951984926,0.6190149932817186,0.946519062015435,12474
9046,11000.0,50.0,9.0,0.0,2055034.5595168483,0.6216124693071223,0.9486604349720922,11304
9047,11000.0,50.0,14.0,0.30000000000000004,2858470.078546516,0.600157354341807,0.965661065412739,10185
9048,11000.0,50.0,6.0,0.0,2876517.590902794,0.601887906306724,0.9464904937733363,12204
9049,11000.0,50.0,6.0,0.0,1948378.1073429747,0.6128824951415197,0.9434127690593868,12204
9050,11000.0,50.0,10.0,0.0,2349553.3754388453,0.6091122959239946,0.9388169769086887,10754
9051,11000.0,50.0,9.0,0.0,2025915.817161414,0.6058671076155886,0.949425046424447,10944
9052,11000.0,50.0,8.0,0.30000000000000004,3057234.2981778476,0.6001156900704856,0.9677375430553213,11866
9053,11000.0,50.0,14.0,0.0,2198197.0087954937,0.6018083157909666,0.9481304946324957,10265
9054,11000.0,50.0,10.0,0.0,3045690.0640479843,0.6040616244234083,0.9465010582911626,10764
9055,11000.0,50.0,9.0,0.0,2915744.6642091614,0.6166881520587055,0.9469032407751061,11484
9056,11000.0,50.0,12.0,0.0,3033615.1934716804,0.6004237518715312,0.9460223830272583,10691
9057,11000.0,50.0,10.0,0.30000000000000004,2899021.6764390264,0.600162826597985,0.9668644720133559,10858
9058,11000.0,50.0,5.0,0.0,2491962.8411253407,0.6045603506497574,0.94717651893881,13104
9059,11000.0,50.0,12.0,0.30000000000000004,2110837.7071270114,0.6001599806494269,0.9675438943751035,10432
9060,11000.0,50.0,11.0,0.30000000000000004,3106976.8067957005,0.6001455271338507,0.9660862377955644,10689
9061,11000.0,50.0,6.0,0.0,2698660.976323547,0.6114728879484734,0.944554107999535,12204
9062,11000.0,45.0,11.0,0.0,2558324.0972980503,0.6018470061791034,0.9480372797092309,10854
9063,11000.0,50.0,8.0,0.0,2022064.4728327044,0.6111717918634763,0.9386411336810108,11504
9064,11000.0,50.0,5.0,0.0,2707308.2033404564,0.6194266903546195,0.9475898398968176,13104
9065,11000.0,50.0,5.0,0.0,2101590.017346631,0.6162352094513899,0.9470355277189899,12714
9066,11000.0,50.0,12.0,0.30000000000000004,2393483.209279765,0.6001375772582415,0.9655788591767522,10439
9067,12000.0,50.0,8.0,0.5,2662952.4135742155,0.6001534003263972,0.9805269008543299,11479
9068,11000.0,50.0,12.0,0.30000000000000004,2408444.7748204465,0.6001596592126307,0.9663543654783647,10605
9069,11000.0,50.0,10.0,0.30000000000000004,3118001.4155515423,0.6001176148700913,0.9653772284280752,10862
9070,11000.0,50.0,9.0,0.0,2021050.794843238,0.6139610375553728,0.9438111506157735,11484
9071,11000.0,50.0,4.0,0.30000000000000004,2532401.3651542864,0.6000223306230528,0.9663335561439746,13234
9072,11000.0,50.0,13.0,0.30000000000000004,2074047.3388648648,0.600185852240809,0.9672649822792535,10264
9073,11000.0,50.0,6.0,0.0,2840454.0390521195,0.605753599097925,0.9432884616890024,12204
9074,11000.0,50.0,14.0,0.30000000000000004,3196073.240412374,0.6001633473551377,0.9646633058859958,10186
9075,11000.0,50.0,12.0,0.30000000000000004,2997431.545306025,0.6001518379285251,0.9650686156641932,10440
9076,11000.0,50.0,9.0,0.0,2184348.7400969947,0.6085598977468591,0.9410901448984724,11034
9077,11000.0,50.0,5.0,0.0,2842672.882340465,0.6188352447641065,0.944150395279443,12744
9078,11000.0,45.0,11.0,0.0,2981693.1229928075,0.6006668116694043,0.947417562084461,10944
9079,12000.0,50.0,11.0,0.5,2638179.911215992,0.6001767206629183,0.979268960971506,10809
9080,11000.0,45.0,8.0,0.0,1950772.6353431207,0.6005053157761421,0.9515115394690657,12114
9081,11000.0,50.0,9.0,0.0,2960572.444880956,0.6136774485613585,0.9468454095904951,11124
9082,11000.0,50.0,15.0,0.30000000000000004,2920609.6749338727,0.6001908580777988,0.9628404527773049,10106
9083,11000.0,50.0,9.0,0.30000000000000004,3010221.9784374805,0.6001257719015712,0.967164171870804,11154
9084,11000.0,50.0,11.0,0.0,2205502.6772543006,0.6182399462217708,0.9453714839105896,10534
9085,11000.0,50.0,15.0,0.0,2915895.342664297,0.6014668080843137,0.943404634690547,10189
9086,11000.0,50.0,10.0,0.30000000000000004,2647761.399592026,0.6001520125989537,0.9670356320963964,11106
9087,11000.0,50.0,4.0,0.0,2176759.5485323216,0.6003892603350767,0.9449080604203327,12694
9088,11000.0,50.0,12.0,0.30000000000000004,2365427.8061503684,0.6001793513774274,0.9656901315905412,10438
9089,11000.0,50.0,11.0,0.30000000000000004,3069829.700752043,0.6001696599114243,0.9655055595701442,10610
9090,11000.0,50.0,7.0,0.0,2962391.3170215106,0.6016781373219934,0.9486127772222762,11934
9091,11000.0,50.0,6.0,0.0,2368450.2281775395,0.6156038459816846,0.9466413292834197,12204
9092,11000.0,50.0,14.0,0.30000000000000004,2355564.3355639866,0.6001869582849917,0.9665780570325977,10182
9093,11000.0,50.0,4.0,0.0,2435129.5269872723,0.6146006450403465,0.9433600201434821,13284
9094,11000.0,50.0,10.0,0.30000000000000004,2799000.351625691,0.6001233504098555,0.9672496752598888,11106
9095,11000.0,50.0,7.0,0.0,1992382.0343441162,0.6081994236721264,0.9438784084978635,12384
9096,11000.0,50.0,3.0,0.0,2765862.0340342764,0.6083189114497007,0.9453145135551269,14184
9097,11000.0,50.0,8.0,0.30000000000000004,2317790.102029961,0.6000726346547474,0.9676512605229526,11344
9098,11000.0,45.0,5.0,0.0,2445940.429129538,0.6037415540810688,0.9448955708086887,14004
9099,11000.0,50.0,10.0,0.0,2625784.455635955,0.6159858696208655,0.9467223032473779,11034
9100,11000.0,50.0,9.0,0.0,2909383.9698684355,0.6092257778988958,0.9428510434842925,11124
9101,11000.0,50.0,11.0,0.30000000000000004,3018062.884080443,0.6001814157987253,0.9652174972143774,10778
9102,11000.0,50.0,8.0,0.30000000000000004,2765678.278440077,0.6000970751460977,0.967098001070794,11871
9103,11000.0,50.0,7.0,0.0,2355024.394943898,0.6180377914136912,0.9437203974646503,12474
9104,11000.0,50.0,3.0,0.4,2320040.624856469,0.6001672298091123,0.9708153945233379,14144
9105,11000.0,50.0,6.0,0.0,2402728.1664516767,0.6166352687031371,0.9459711128543942,12654
9106,11000.0,50.0,7.0,0.0,2760652.8304929025,0.6151500568075917,0.9402289983433746,12564
9107,11000.0,50.0,9.0,0.0,2527793.3188403696,0.6041572667886648,0.9494968354654586,11034
9108,11000.0,50.0,9.0,0.30000000000000004,3133020.1128081772,0.6001248290367969,0.9667685954173333,11195
9109,11000.0,50.0,15.0,0.30000000000000004,2981729.2524664253,0.6002195162076029,0.9637040835400305,10098
9110,11000.0,50.0,6.0,0.0,2916478.737510148,0.6063917983826583,0.9474664286986961,12204
9111,11000.0,50.0,12.0,0.30000000000000004,2872770.6009224593,0.6001647083642172,0.9666376872068401,10435
9112,11000.0,50.0,9.0,0.0,2665991.6414861055,0.6033519345060927,0.9488310568188528,10944
9113,11000.0,50.0,10.0,0.0,2356425.944409561,0.6193664407004873,0.9470499789833143,10854
9114,11000.0,50.0,9.0,0.30000000000000004,2831436.9909928506,0.600137747971663,0.9672894425277021,11203
9115,11000.0,50.0,15.0,0.30000000000000004,3140764.140746755,0.600223034006548,0.9599851086730368,10106
9116,11000.0,50.0,13.0,0.30000000000000004,2439727.211674166,0.6001659970152926,0.9664913812121246,10266
9117,11000.0,50.0,12.0,0.0,2629716.4950303063,0.6005396145528611,0.9481730961933488,10603
9118,11000.0,50.0,8.0,0.0,2204472.6509889904,0.6162826137700663,0.951107127748767,11304
9119,11000.0,50.0,12.0,0.30000000000000004,2177399.033790255,0.6001668358409569,0.9669616001571681,10434
9120,11000.0,50.0,9.0,0.30000000000000004,3127739.5865298864,0.6001518105878842,0.9662660860167185,11282
9121,11000.0,50.0,5.0,0.0,2031124.4074102063,0.6097200985837438,0.9493694406928522,12994
9122,10000.0,50.0,8.0,0.0,1848910.861746573,0.6218782032451867,0.9404462328542263,11754
9123,11000.0,50.0,11.0,0.30000000000000004,3176678.0723029664,0.600155591586746,0.965089712946311,10612
9124,11000.0,50.0,9.0,0.0,2049646.544698027,0.6095775320326478,0.9455794871611568,11484
9125,11000.0,50.0,11.0,0.30000000000000004,2916442.8752675047,0.6001633279119959,0.9647703019611182,10768
9126,11000.0,50.0,14.0,0.30000000000000004,2403328.631194408,0.6001523532383914,0.9661347176202767,10182
9127,11000.0,45.0,8.0,0.0,2832993.4444562355,0.6013389533239053,0.9451140147897327,12294
9128,11000.0,50.0,6.0,0.1,1988605.6873767274,0.6000201410617436,0.9562403850015597,12194
9129,11000.0,50.0,12.0,0.30000000000000004,2469233.7746381126,0.6001930067081418,0.9667017908317515,10519
9130,11000.0,50.0,7.0,0.0,2391081.7710249643,0.6114205203052794,0.9423281135239969,12414
9131,11000.0,45.0,7.0,0.0,2519430.2543920474,0.603676650564134,0.9489302991134202,12834
9132,11000.0,50.0,10.0,0.30000000000000004,2316286.26179557,0.6001576143175162,0.9672350682457265,10938
9133,11000.0,50.0,10.0,0.30000000000000004,3014126.719350396,0.6001370745559876,0.9666826238674392,10942
9134,11000.0,50.0,9.0,0.30000000000000004,2095085.1895631664,0.6001522785553146,0.9682862003160196,11106
9135,11000.0,50.0,9.0,0.0,2642570.759577886,0.6010448598274563,0.9450330842193857,11214
9136,11000.0,50.0,6.0,0.7000000000000001,2140089.7812831667,0.6001524933181661,0.9921033976471366,11519
9137,11000.0,50.0,10.0,0.1,2255210.14848218,0.60018520110315,0.9525165388097159,10754
9138,11000.0,50.0,6.0,0.0,1903502.0723564322,0.6206788139517257,0.9463452368296731,12504
9139,11000.0,50.0,9.0,0.0,2516499.2998701674,0.6029845065848922,0.9481993997652769,11044
9140,11000.0,50.0,5.0,0.0,2164598.166340772,0.6021675423253978,0.9502193391577354,12744
9141,11000.0,50.0,13.0,0.0,2146082.812632392,0.6065439916008415,0.9468228811831801,9864
9142,11000.0,50.0,12.0,0.30000000000000004,2071256.9950028798,0.6001378399072226,0.9668242319836475,10434
9143,11000.0,50.0,15.0,0.30000000000000004,2809815.663821515,0.6001651523489321,0.965293317703181,10098
9144,11000.0,50.0,14.0,0.30000000000000004,3138369.096652222,0.6001843169509733,0.965317373232385,10185
9145,11000.0,50.0,7.0,0.0,2273157.179439946,0.6095272937467199,0.9422510559091548,12114
9146,11000.0,50.0,8.0,0.30000000000000004,2023799.0057308427,0.6000387893326995,0.9680394780075721,11454
9147,11000.0,50.0,4.0,0.0,2258856.401114683,0.6101833018811833,0.9446259519853314,13554
9148,11000.0,50.0,11.0,0.0,2312763.599711095,0.6018249824776961,0.9456994119914292,10404
9149,11000.0,50.0,10.0,0.30000000000000004,2486603.631022504,0.6001331356737645,0.9666936733357961,10933
9150,11000.0,50.0,14.0,0.30000000000000004,2884616.8518793504,0.6001730233165394,0.9648325734403389,10186
9151,11000.0,50.0,13.0,0.30000000000000004,3018819.0907348813,0.6001794112884892,0.9658397466865217,10354
9152,11000.0,50.0,12.0,0.0,2586257.657371724,0.6028125994058529,0.9467522635734368,10689
9153,12000.0,50.0,11.0,0.7000000000000001,2738342.301550125,0.6001753915033121,0.9919220883565488,10628
9154,11000.0,50.0,7.0,0.0,2197657.256563805,0.6079058121069063,0.9469670177703273,11754
9155,11000.0,50.0,8.0,0.0,2910739.5294057373,0.6016278471825015,0.9428330429049361,11804
9156,11000.0,50.0,6.0,0.0,2647152.727609722,0.6088829514722052,0.9409964391985525,12474
9157,11000.0,50.0,15.0,0.30000000000000004,2356246.866993525,0.6001824669537565,0.9636773519163334,10102
9158,11000.0,50.0,14.0,0.30000000000000004,2667767.380889102,0.6001898464490996,0.9641595385501858,10190
9159,11000.0,45.0,8.0,0.0,2726045.135403194,0.6066119134863599,0.9487856073897204,12294
9160,11000.0,50.0,9.0,0.30000000000000004,2510954.4170343005,0.6001128715793835,0.9669866415177527,11445
9161,11000.0,50.0,6.0,0.0,2889223.4370772424,0.6112814053807467,0.9430236482623543,12834
9162,11000.0,50.0,13.0,0.30000000000000004,2961098.4525514278,0.6001561078473165,0.9649079472954717,10273
9163,11000.0,50.0,10.0,0.0,2798628.3281105813,0.6002004720170628,0.9496741468181598,11107
9164,11000.0,50.0,6.0,0.0,2033268.4615667136,0.6181897770288396,0.9412218032889624,12564
9165,11000.0,50.0,10.0,0.30000000000000004,2324611.36069279,0.6001664314227174,0.9667587832260237,10857
9166,11000.0,50.0,6.0,0.0,2100423.9704536865,0.6052331645081795,0.9406784456497497,12474
9167,11000.0,50.0,14.0,0.30000000000000004,2662451.877884662,0.6001638073910484,0.9646007421342309,10185
9168,11000.0,45.0,8.0,0.0,2682504.931992909,0.6048772233630622,0.9483507649940216,12284
9169,11000.0,50.0,6.0,0.0,2175239.9346183706,0.6054534666455123,0.9434749167045426,12384
9170,11000.0,50.0,8.0,0.6000000000000001,2235584.7308580577,0.6000198250159712,0.9835902067716658,11244
9171,11000.0,50.0,12.0,0.0,3029849.347719633,0.6018089884955499,0.94496678084164,10646
9172,11000.0,50.0,10.0,0.30000000000000004,2402811.2005993454,0.6001771144695822,0.9679792388364352,10695
9173,11000.0,50.0,10.0,0.2,2915576.4780170913,0.6000070973605532,0.9616185406196517,11086
9174,11000.0,50.0,14.0,0.0,3189256.9474538174,0.6022017495725127,0.9419651393117079,10275
9175,11000.0,45.0,6.0,0.0,2827654.4744556462,0.6027610325937938,0.9464797815265472,13424
9176,11000.0,50.0,12.0,0.30000000000000004,2333487.303688528,0.6001659875809271,0.9652088517016565,10522
9177,12000.0,50.0,12.0,0.7000000000000001,3149680.85998196,0.6001143719352466,0.9917172717104252,10544
9178,11000.0,45.0,8.0,0.2,1978504.222038481,0.6001071128876767,0.962222950538214,12094
9179,11000.0,50.0,10.0,0.0,2122332.8665262074,0.621376325293899,0.9440736708675438,10854
9180,11000.0,50.0,10.0,0.0,2147946.3318879935,0.6141361969323943,0.9483083462738671,10764
9181,11000.0,50.0,8.0,0.1,2518414.2232926264,0.6000649795390747,0.9495360653890159,11834
9182,11000.0,50.0,6.0,0.0,2653655.7777031837,0.6004957823390873,0.9480375182571177,12384
9183,11000.0,50.0,6.0,0.4,2705139.479261809,0.6001386289156159,0.9716227289890231,12524
9184,11000.0,50.0,7.0,0.30000000000000004,2103034.295797319,0.6001183499445614,0.9689037104553238,11591
9185,11000.0,50.0,7.0,0.30000000000000004,2437263.2514669765,0.6001061047295535,0.9691021932967164,11778
9186,10000.0,50.0,4.0,0.0,2476170.5352957966,0.615025860898414,0.9406180151959355,13644
9187,11000.0,50.0,7.0,0.0,1890808.2725409574,0.6110074198988484,0.9426554313477472,11754
9188,11000.0,50.0,8.0,0.5,2841700.844978168,0.600192054688391,0.9744743352989442,11434
9189,11000.0,50.0,11.0,0.0,2288592.931326432,0.6116922672820244,0.9484681018235396,10584
